Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,3.792960,3.839360,3.785600,3.793200,3.793200,0
2018-08-16,3.808450,3.811300,3.770440,3.809210,3.809210,0
2018-08-17,3.785900,3.795790,3.763970,3.786100,3.786100,0
2018-08-20,3.762400,3.774370,3.758720,3.762040,3.762040,0
2018-08-21,3.748760,3.750500,3.716030,3.748060,3.748060,0
2018-08-22,3.707900,3.718400,3.682540,3.708350,3.708350,0
2018-08-23,3.684450,3.714200,3.684450,3.685050,3.685050,0
2018-08-24,3.715860,3.717700,3.672200,3.715970,3.715970,0
2018-08-27,3.671380,3.687300,3.653030,3.670130,3.670130,0
2018-08-28,3.653980,3.661600,3.637270,3.654130,3.654130,0
2018-08-29,3.650460,3.676970,3.649160,3.651000,3.651000,0
2018-08-30,3.659890,3.690780,3.658450,3.660310,3.660310,0
2018-08-31,3.685960,3.703860,3.668210,3.685360,3.685360,0
2018-09-03,3.707900,3.712360,3.687390,3.709200,3.709200,0
